"","name","n","lat.50","lon.50","temp.50","trange.50","p.50","seasonp.50","delta.lat","delta.lon","delta.temp","delta.trange","delta.p","delta.pseason","pixelsum","Amazonia","Cerrado","Caatinga","MataAtlantica","Pampa","Pantanal"
"529","Poecilanthe falcata",59,-13.43472,-40.31361,231,137,894,58,16.254332,7.588442,42.8,70.5,1161.8,79.9,59,1,25,4,20,0,0
"530","Poeppigia procera",328,-9.11,-64.414305,245,161,1178,71,34.621841,64.917253,66.65,83.3,1807.4,73.3,328,40,95,6,14,0,1
"531","Pogonophora schomburgkiana",313,-6.83889,-43.3924,253,115,1906,48,24.347552,32.191724,63,64.8,2349.4,60.8,313,98,26,1,114,0,0
"532","Porcelia macrocarpa",16,-20.641665,-47.36741,220,169.5,1344,61.5,10.504635,15.04342,67.25,73.25,711.25,58.75,16,0,0,5,9,0,1
"533","Posoqueria acutifolia",48,-22.95625,-44.976515,184,167,1440,53,6.12486149999999,8.18248749999999,77.5,64.8,1261,36,48,0,0,1,42,0,0
"534","Posoqueria latifolia",1434,4.240275,-73.5,251,121,2346.5,51,42.306234,51.49376,97,95,3044.75,63,1434,90,20,53,267,1,0
"535","Pourouma guianensis",409,-8,-65.75,247,128,2082,46,28.263334,38.750662,79.8,87.6,2153.6,60,409,71,3,5,69,0,0
"536","Pouteria bangii",171,-12,-53,246,123,1854,48,24.97303,41.130415,56.5,83.5,2065,53.5,171,14,4,3,66,0,0
"537","Pouteria bapeba",10,-16.35833,-39.999335,230.5,129,1401.5,38.5,9.057235,3.70585999999999,41.1,68.85,1204.25,56.7,10,0,1,0,9,0,0
"538","Pouteria bullata",19,-19.95056,-40.59,210,157,1297,51,5.781964,8.75498,72.4,39.4,601.4,39.3,19,0,0,1,18,0,0
"539","Pouteria caimito",510,-3.5,-68.200135,252,118,2352,43,29.0095895,38.585846,88.55,85,2923.25,56,510,104,4,5,68,0,0
"540","Pouteria filipes",70,-2.378365,-65.47595,256.5,117,2394.5,44.5,31.023912,42.269466,52.55,77.7,2878.35,65.55,70,24,0,3,4,0,0
"541","Pouteria gardneri",158,-14.47485,-43.79362,238,155.5,1387,59.5,18.4500335,24.8984445,60.45,102.75,1186.05,69,268,11,45,44,74,6,7
"542","Pouteria gardneriana",110,-23.209435,-54.26333,221,193,1322,39,24.148359,24.107068,80.65,129.4,1539.55,78.55,NA,NA,NA,NA,NA,NA,NA
"543","Pouteria glomerata",352,-2.20546,-70.35847,255,137.5,1946,56,44.5045285,58.2097415,68.9,122.45,2789.95,69.45,352,61,7,11,25,0,20
"544","Pouteria guianensis",503,-2.88333,-67.81472,258,118,2397,45,23.283826,31.901131,66.7,70.8,2255.6,65.9,503,128,2,30,21,0,0
"545","Pouteria macahensis",42,-15.14847,-39.10662,242,121.5,1427,48,12.747379,5.34147,42.45,72.85,1158.25,55.55,42,0,1,1,31,0,0
"546","Pouteria ramiflora",561,-13.29056,-47.4926,240,168,1427,76,15.40197,20.86277,68,77,1463,42,560,62,101,316,11,0,13
"547","Pouteria reticulata",525,8.7,-82.2,253,138,2040,54,34.937832,50.881668,70.8,87,2362,67,524,95,7,8,30,0,0
"548","Pouteria torta",535,-8.44722,-68.93508,246,141,2141,52,33.342859,42.000635,84.3,93,3107.6,68.3,534,35,10,143,41,0,3
"549","Pradosia kuhlmannii",9,-16.85,-39.42,240,119,1488,31,7.96776,4.64902600000001,30.8,56.2,540.8,37.6,9,0,0,0,6,0,0
"550","Pradosia lactescens",137,-15.39583,-39.75083,234,131,1321,50,16.815486,12.55538,69.6,77,1093.6,50.6,137,0,4,1,119,0,0
"551","Protium brasiliense",68,-19.19001,-43.493915,211,173.5,1452,80.5,14.630812,13.5368465,77.65,70.55,679.400000000001,52,68,3,0,26,33,0,0
"552","Protium heptaphyllum",1394,-8.23995,-53.75653,254,130.5,1670.5,60,29.5930045,35.917752,68.35,94.35,1923.1,61,1394,229,54,242,238,0,28
"553","Protium spruceanum",313,-12.4531,-52.33333,245,155,1743,70,25.035646,31.970676,77.4,95.4,1956,67.4,313,95,2,126,21,0,0
"554","Protium warmingianum",58,-15.116665,-39.46917,237,115.5,1501,32.5,12.265011,5.992943,45.75,73.45,1083.15,65.6,58,0,3,1,45,0,0
"555","Protium widgrenii",49,-22.86666,-46.2853,194,176,1402,62,5.481854,8.078282,62,49,650.2,41.6,49,0,0,7,39,0,0
"556","Prunus brasiliensis",115,-24.08333,-49.23917,205,182,1550,34,13.771,14.326942,83.1,83.3,638.4,73,115,1,0,33,51,0,0
"557","Prunus myrtifolia",451,-23.117,-49.05361,192,181,1538,47,46.95875,35.401,101,88.5,1206.5,69,451,15,12,58,287,6,0
"558","Pseudobombax grandiflorum",143,-20.31972,-41.43278,231,154,1270,47,14.479071,11.913887,65.9,90.8,1347.6,57,143,0,5,12,95,1,0
"559","Pseudolmedia hirtula",7,-22.94611,-43.04076,220,161,1465,49,2.744375,4.82027299999999,43.2,38.2,439.9,30.7,7,0,0,0,5,0,0
"560","Pseudolmedia laevigata",432,-3.33333,-72.1,254,119,2562,41.5,22.984231,29.137248,69.9,91,2136.6,62,432,64,0,32,3,0,0
"561","Pseudolmedia laevis",418,-4.91666,-69.108335,253,132,2424.5,47,19.1724385,21.7187895,72,88,1945.35,54,418,89,0,1,0,0,0
"562","Pseudopiptadenia contorta",177,-19.04099,-41.51861,222,150,1185,53,11.54867,6.71616,54,78.4,1042.2,67.2,177,0,34,4,121,0,0
"563","Pseudopiptadenia inaequalis",20,-22.555,-43.19617,216.5,168.5,1469.5,53.5,2.764779,3.61022199999999,56.5,56.5,798.15,35.55,20,0,0,0,18,0,0
"564","Pseudopiptadenia leptostachya",30,-22.930285,-44.685685,192.5,173,1591.5,63.5,4.3111145,4.38249950000001,81.85,49,1190.8,43.3,30,0,0,2,23,0,0
"565","Pseudopiptadenia schumanniana",19,-22.43333,-42.05528,219,161,1301,53,3.39321999999999,3.46641,51.2,29.4,801.6,26.6,19,0,0,1,17,0,0
"566","Pseudopiptadenia warmingii",35,-22.525,-43.60619,218,169,1499,49,9.677277,9.737169,68.5,59.7,1104.4,56.8,35,0,0,3,30,0,0
"567","Psidium cattleianum",491,-23.3667,-46.76361,200,167,1600,41,57.144975,263.65022,95,112,1641,64.5,491,2,13,5,231,17,0
"568","Psidium guajava",2167,11.96667,-77.64399,231,170,1438,64,49.929228,248.01101,99,148,2551.5,85,2166,52,36,41,128,3,8
"569","Psidium oligospermum",247,-10.25694,-38.43778,243,128,1271,61,32.23908,53.178912,54.4,73.7,1141,58.7,247,4,51,11,104,0,0
"570","Psidium rufum",104,-19.889275,-43.70833,194.5,178,1438,79,10.1090795,7.517215,50.25,39,814.4,37.85,104,1,8,35,60,0,0
"571","Psychotria appendiculata",22,-20.617855,-42.229165,202,169.5,1371.5,60.5,16.495552,11.6082795,87.5,85.7,1251.05,47.55,22,2,1,2,17,0,0
"572","Psychotria brevicollis",81,-24.64333,-53.98333,208,207,1520,29,7.26805,14.81611,47,90,629,63,81,0,0,14,21,0,0
"573","Psychotria carthagenensis",1857,-16.2,-54.00464,231,166,1472,54,39.72124,46.681112,87,126,1692.2,72,1857,76,48,274,558,22,33
"574","Palicourea deflexa",1064,3.33333,-71.18207,246,125,2281,52,40.068955,52.0931255,68.85,87,2606.25,58.85,NA,NA,NA,NA,NA,NA,NA
"575","Psychotria glaziovii",8,-22.563195,-43.347775,188.5,166,1837.5,54.5,1.212915,3.369467,56.65,15.55,741.95,16,8,0,0,0,7,0,0
"576","Psychotria leiocarpa",516,-23.99528,-48.780415,200,185,1506,36,15.4797075,16.73416,68.75,113,1025.75,61.25,518,1,13,26,362,10,0
"577","Rudgea coronata",73,-22,-42.5,223,162,1312,52,11.64,10.503454,73.6,80.8,1427.8,50.8,71,0,4,6,50,0,0
"578","Psychotria mapourioides",630,-11.333315,-47.9,243,120,1710,47,30.9772295,31.981898,69,90,2275.55,66,630,79,52,83,210,0,0
"579","Psychotria nemorosa",204,-23.70208,-46.87095,196,170,1621.5,43,12.7135165,9.5183315,68.85,67.7,1128.9,53,204,1,5,12,171,0,0
"580","Psychotria nuda",253,-23.37376,-45.3093,208,169,1627,44,6.997924,8.591106,64.4,50,1307.4,49,253,1,0,1,219,0,0
"581","Psychotria platypoda",437,-3.5,-58.7017,246,116,2327,43,24.31047,42.431262,69,75.4,3057.8,55,437,62,6,6,122,0,0
"582","Psychotria stenocalyx",17,-22.96861,-43.22972,218,153,1409,37,6.030732,7.174134,42.2,43.6,932.4,25.2,17,0,0,0,12,0,0
"583","Palicourea sessilis",576,-22.51667,-45.576765,189,175,1476,56,14.7854175,11.191025,75,87.25,1010.75,63,NA,NA,NA,NA,NA,NA,NA
"584","Pterocarpus rohrii",599,1.43517,-73.58333,251,139,2037,56,41.389523,55.958941,83.2,86.1,2793.8,77,599,53,9,12,101,0,6
"585","Pterogyne nitens",344,-19.111815,-52.87639,229,178,996.5,58.5,18.0622945,25.0272695,57,108,869.7,70.7,344,0,97,43,49,0,27
"586","Qualea gestasiana",12,-21.29676,-43.18227,197.5,161,1666.5,54,12.622543,7.8238385,93.15,51.6,896.299999999999,19.95,12,1,0,0,11,0,0
"587","Quararibea turbinata",92,-9.567135,-43.25667,238,131,1598.5,37,41.743156,31.097551,50.35,76.35,1586.4,45.25,92,0,1,1,40,0,0
"588","Quiina glaziovii",34,-24.284905,-47.553775,203.5,172,1620.5,42,11.8245635,10.111852,72.05,78.5,1353.65,47.05,34,0,0,1,28,0,0
"589","Ramisia brasiliensis",46,-19.822055,-40.713305,234,156.5,1147.5,56.5,5.98635,2.44669,34,72.5,405.5,46.75,46,0,0,0,45,0,0
"590","Randia armata",1259,-4.09972,-67.66,245,144,1501,59,43.7409,66.683771,81.1,113.1,2582.7,92,1258,47,108,78,182,3,30
"591","Rauvolfia grandiflora",81,-14.00167,-39.16694,238,114,1322,44,13.58278,6.53333,48,70,1318,51,81,1,8,0,68,0,0
"592","Rhamnidium glabrum",14,-23.45348,-49.21169,216.5,174.5,1490,36,16.562342,28.41673,78.9,85.95,1372.8,33.75,14,0,0,1,9,0,0
"593","Rhodostemonodaphne macrocalyx",46,-22.266945,-43.135415,201,162,1356.5,53,8.329925,8.69601,70.25,64.25,1088.5,40.5,46,0,0,1,42,0,0
"594","Rinorea bahiensis",24,-16.175,-39.846225,242,121.5,1272.5,44.5,20.200089,18.2400535,50.2999999999999,74.25,903.55,71.4,24,1,1,1,16,0,0
"595","Rinorea guianensis",6,-6.238805,-61.975,256.5,105,2298.5,41.5,13.004675,22.3508975,27.5,52.25,1154.25,53.25,153,76,1,2,40,0,0
"596","Rinorea paniculata",147,-9.1839,-55.4092,255,117,2092,47,21.645773,34.274002,58.4,92.5999999999999,1720.8,61,NA,NA,NA,NA,NA,NA,NA
"597","Rinorea ramiziana",2,-18.351075,-39.840925,241,133.5,1281,35.5,0.00193499999999602,0.0136710000000022,0,0.899999999999977,28.7999999999997,0.899999999999991,2,0,0,0,2,0,0
"598","Annona neolaurifolia",42,-19.45615,-42.51546,228.5,158,1419.5,52.5,8.9950795,9.34514049999999,64.85,88.85,837.649999999999,69.95,NA,NA,NA,NA,NA,NA,NA
"599","Roupala gracilis",2,-23,-43.77917,221.5,150.5,1652.5,43.5,0.0630000000000024,0.940500000000007,17.1,6.29999999999995,222.3,4.5,2,0,0,0,0,0,0
"600","Roupala longepetiolata",7,-22.5309,-42.5,180,171,1437,62,2.4992,3.582743,84.6,47.4,586.9,24.9,7,0,0,0,6,0,0
"601","Roupala montana",1156,-14.416945,-51.989305,218,164,1561,64,41.742015,47.7552275,108,91.25,2052.75,65,1129,46,71,268,258,4,4
"602","Rudgea erythrocarpa",11,-21.92,-43.23333,208,161,1523,59,10.98294,9.20327,53.5,30,614,26,11,0,0,4,7,0,0
"603","Rudgea interrupta",34,-15.18236,-39.61514,230.5,115.5,1272,24,10.07428,4.09395600000001,47.15,71.45,1248.75,49.1,34,0,1,0,28,0,0
"604","Rudgea jasminoides",428,-24.15167,-48.69638,189,180,1544,40,8.689907,14.177167,68.65,62.3,957.95,52.65,428,0,1,32,356,0,0
"605","Rudgea macrophylla",14,-22.915,-43.28,220.5,153.5,1429.5,43.5,1.04383900000001,2.1554935,24.7,41,545.9,29.25,14,0,0,0,10,0,0
"606","Rudgea recurva",92,-24.041345,-46.8035,205,171.5,1619.5,46,6.936448,7.0854205,62.9,49.9,1205.6,50.9,92,0,0,4,84,0,0
"607","Rudgea vellerea",25,-22.65,-44.4053,199,170,1691,56,1.308734,2.679156,73.6,28,1230,24.2,25,0,0,1,19,0,0
"608","Magoniella obidensis",7,-22.88326,-43.0084,228,161,1326,49,4.902596,7.296995,48.6,49.5,851.8,22.8,NA,NA,NA,NA,NA,NA,NA
"609","Ruprechtia laxiflora",275,-23.76108,-53.91666,219,198,1298,36,21.173178,27.519599,75.3,129.5,1289.6,76,275,1,60,4,69,9,0
"610","Rustia formosa",73,-18.52417,-47.34722,218,160,1561,75,8.337762,8.672332,70.2,53.6,1287.6,42,73,0,0,37,30,0,0
"611","Rustia gracilis",5,-22.43333,-42.85,220,171,1595,59,17.516566,29.704382,41.6,55.4,2003.8,34.4,5,0,0,0,4,0,0
"612","Sagotia racemosa",215,-0.13357,-60.22139,263,115,2508,49,17.982452,29.017504,25.3,61.6,1891.1,60.3,215,83,0,0,0,0,0
"613","Sapindus saponaria",1628,17.33448,-89.241665,240.5,171,1212.5,68,54.3264695,73.6622815,131,270,2211.25,75,1628,26,73,26,47,0,35
"614","Sapium glandulosum",1282,-8.226915,-62.99194,235,145,1638,59,44.612689,52.649208,108.95,102,2701.65,75.95,1281,69,118,128,238,13,5
"615","Sarcaulus brasiliensis",226,-3.5,-71.116945,253.5,121,2472,47,25.005,44.811315,65.75,61.75,2889,54.75,226,39,2,1,22,0,0
"616","Schefflera angustissima",104,-23.65653,-47.01517,181.5,174,1627.5,45,5.737767,7.276478,70.85,40.7,1102.5,50,104,0,0,2,96,0,0
"617","Schefflera longipetiolata",15,-22.43333,-42.25,206,169,1410,58,3.393385,7.26441999999999,96.3,49.1,787.7,29.4,15,0,0,0,14,0,0
"618","Schefflera morototoni",662,-4.228015,-63.55,250,130,1935,55,40.83138,53.7796895,73.9499999999999,101.95,2212.7,65,662,94,19,52,94,0,1
"619","Schinus terebinthifolia",1196,-23.292195,-46.691665,206,184,1395.5,41,64.4204825,270.1776575,94,137,1602.25,75,1196,3,21,36,511,21,0
"620","Schizocalyx cuspidatus",55,-19.95458,-42.08333,222,161,1380,53,14.849302,16.817115,81.1,89.2,1225.3,59.8,55,4,1,2,46,0,0
"621","Schizolobium parahyba",246,7.249785,-77.349305,247,161,2027.5,57,43.588595,55.1179175,86,93.75,2740.25,71.5,246,7,1,9,45,1,0
"622","Sebastiania brasiliensis",688,-23.36015,-54.04236,215,193,1423.5,40,16.082946,22.973928,89.65,111,1115.85,76,688,1,21,132,200,10,20
"623","Sebastiania klotzschiana",127,-26.64,-51.86169,193,197,1496,25,10.249544,11.842192,68.4999999999999,77.2,880.799999999999,61.7,NA,NA,NA,NA,NA,NA,NA
"624","Senefeldera verticillata",87,-18.99778,-40.45778,236,144,1246,53,14.100251,8.571046,51.6,86.7,1224.4,62,87,1,4,0,75,0,0
"625","Senegalia kallunkiae",14,-14.188675,-40.51889,227,140,877.5,43,10.0557315,3.595978,47.85,56.65,1310.05,37.55,14,0,5,0,8,0,0
"626","Senegalia polyphylla",1127,-11.80583,-51.70167,241,166,1388,69,41.650597,57.51236,73.7,86,1975,78,1127,86,170,299,156,0,29
"627","Senna multijuga",846,-11.12,-51.075685,239,155,1716.5,54,43.32584,55.16921,98,92,2280,70,846,103,9,90,286,4,0
"628","Sideroxylon obtusifolium",644,-8.549305,-57.892635,245,151,1016,59,47.1953185,53.7842445,73,116.85,1367.4,71,644,1,192,8,56,9,18
"629","Simarouba amara",838,-3.826595,-61.63333,249,134,1829.5,58,30.573675,48.8996565,72,88,3008.45,73,838,124,95,76,83,0,2
"630","Simira pikia",20,-16.578885,-60.67694,240,189,1381,58,10.043762,19.415906,62.2,35.1,847.95,22.25,20,1,0,0,6,0,0
"631","Siparuna guianensis",1639,-5.31667,-58.8333,254,134,1928,60,30.91563,38.316247,74,94,2554.6,62,1639,290,21,305,212,0,9
"632","Siparuna reginae",124,-3.10094,-64.058335,259,117.5,2358.5,40.5,26.9948865,36.783944,61.85,83.1,2274.3,59.85,124,24,0,3,28,0,0
"633","Siphoneugena crassifolia",31,-22.72861,-45.97722,180,185,1535,65,4.67393,7.15502000000001,70.5,50.5,671.5,54,31,0,0,4,26,0,0
"634","Siphoneugena densiflora",98,-18.225895,-46.9271,205.5,169.5,1505.5,78.5,41.1354115,23.8440925,72.45,52.3,1061.55,43.75,98,1,1,57,31,0,0
"635","Sloanea garckeana",140,-12.01764,-50.513465,250,148,1685.5,56,29.376564,34.287456,76.45,93.1,1313.65,56.05,140,32,2,7,60,0,1
"636","Sloanea guianensis",510,-10.47284,-61.475,246,139,1970.5,46,33.9697275,40.471252,84,92,2842.25,65,510,50,12,39,132,1,0
"637","Sloanea hirsuta",146,-22.559445,-44.854305,194.5,171,1474.5,51,12.1084,11.658125,87.25,84.5,871,65,146,0,0,9,130,1,0
"638","Sloanea monosperma",144,-22.52835,-45.09434,199.5,172,1567.5,54.5,18.4215595,101.559538,97.55,91.85,1479.3,80.4,144,5,2,11,82,0,0
"639","Sloanea retusa",7,-18.97833,-41.3,210,157,1207,59,9.51336,6.208222,44.5,43.1,773,29,7,0,2,1,4,0,0
"640","Solanum argenteum",29,9.48,-84.03,218,138,2696,55,37.450452,32.915816,87.8,106,3060.2,61.2,137,1,0,11,64,1,0
"641","Solanum swartzianum",478,-22.27778,-45.064715,202,172,1488,55.5,30.70186,37.4319725,88.45,87.15,1753.4,62.15,370,6,7,24,279,0,0
"642","Solanum leucodendron",48,-20.587085,-42.9989,193,176.5,1440,64.5,2.720156,5.03980050000001,66.9,40.95,635.85,41.3,48,0,0,2,45,0,0
"643","Solanum pseudoquina",349,-24.4312,-48.62776,190,179,1558,39,9.87687599999999,13.84389,82.6,79.6,1088.2,62.2,349,1,5,17,262,15,0
"644","Solanum schlechtendalianum",655,8.73333,-79.64777,243,136,2323,59,36.379527,46.109254,87.3,105,2889,66.3,655,90,0,13,1,0,0
"645","Solanum sycocarpum",54,-14.690685,-39.51536,229.5,122,1117,42.5,14.5487305,6.3543875,45.45,55.75,1124.75,56.3499999999999,54,0,8,0,41,0,0
"646","Sorocea bonplandii",339,-25.41666,-50.07861,196,192,1503,27,12.280932,14.407252,74.2,77.1,697.299999999999,67,339,2,2,28,200,15,0
"647","Sorocea guilleminiana",314,-14.39458,-52.51285,243,152,1594.5,57,21.442434,32.638571,79.7,92.35,1660.05,62,314,68,7,47,97,2,1
"648","Sorocea hilarii",171,-16.88,-39.83333,239,128,1256,44,15.211375,10.179435,52,74,1149.5,47,171,3,5,2,133,0,0
"649","Sorocea racemosa",44,-15.133055,-39.64771,234.5,131,1476,44,11.3932155,7.3418755,44.25,74,1085.75,46.4,44,0,2,0,38,0,0
"650","Sparattosperma leucanthum",216,-18.746525,-43.60986,234,163,1406,53,13.8745775,31.9515875,73.25,84.5,1602.25,56,216,15,11,8,112,0,0
"651","Spondias venulosa",75,-18.41944,-40.4722,235,142,1142,44,16.473073,20.465831,59.9,78.6,1232.2,66.9,75,2,13,2,45,0,0
"652","Stephanopodium blanchetianum",53,-15.16667,-39.3972,239,115,1272,22,7.77355,2.958554,38,73.6,1365.8,57.4,53,0,3,0,45,0,0
"653","Stephanopodium estrellense",4,-23.17625,-44.449305,228.5,165,1959,42.5,0.617918000000003,1.49688500000001,9.25,28.65,1056.05,4.7,4,0,0,0,1,0,0
"654","Sterculia curiosa",7,-22.64278,-45.287,201,183,1345,69,10.927934,6.121742,51,76.9999999999999,488.6,50.6,7,0,0,2,5,0,0
"655","Stifftia chrysantha",37,-22.56667,-43.21208,220,169,1345,48,40.56355,82.2464759999991,67.6,70,1140.2,46.2,37,0,1,2,25,0,0
"656","Strychnos acuta",29,-22.90696,-43.20767,220,163,1345,49,15.566984,7.401138,71.8,55.4,1064.2,52.8,29,0,2,2,22,0,0
"657","Stryphnodendron adstringens",277,-17.70806,-47.47139,210,174,1429,76,12.121646,13.292006,69,50,870.4,47,277,3,22,200,51,0,0
"658","Stryphnodendron polyphyllum",113,-19.14417,-43.89056,221,175,1461,75,9.997824,12.043324,74,55.4,773.6,39.8,113,1,4,55,51,0,0
"659","Stylogyne depauperata",5,-22.51667,-47.5955,225,141,1870,46,27.195912,9.992224,67.8,52.6,1007,18.6,5,0,0,0,2,0,0
"660","Stylogyne lhotzkyana",12,-22.466665,-42.894165,215.5,164.5,1468,51.5,6.796343,7.9512005,64.35,56.3,828.3,36.1,12,0,0,0,12,0,0
"661","Swartzia apetala",364,-13.541665,-39.519695,240,128,1261.5,47.5,12.0304185,6.9614865,50.85,76.85,1258.2,62,364,4,51,14,240,0,1
"662","Swartzia flaemingii",184,-11.97125,-42.043125,242,144,1415,64.5,19.0972665,11.879592,74.55,88.85,1562.85,79,184,18,35,28,83,0,0
"663","Swartzia langsdorffii",34,-22.91487,-46.27938,212.5,167.5,1459,52,8.024066,6.3834715,60.8499999999999,54.5,1482.55,38.45,34,0,0,7,22,0,0
"664","Swartzia myrtifolia",278,-13.667495,-67.858805,243,143,1927.5,51,38.343791,49.8523595,89.45,89,3051.3,57,219,6,0,1,61,0,0
"665","Swartzia oblata",52,-19.80889,-41.17083,217,156.5,1299,51,11.125777,8.62487549999999,72.7,88.8,1550.95,65.25,52,0,2,4,41,0,0
"666","Swartzia simplex",902,8.406335,-78.800135,251,118,2505,49,37.1250195,60.73337,59,91,3030.75,91,743,17,2,1,85,0,0
"667","Syagrus romanzoffiana",168,-23.623195,-49.58833,206,192.5,1406.5,40,57.508746,234.920298,75,88.3,846.2,65,168,1,0,20,64,3,0
"668","Symphonia globulifera",1161,-0.16,-66.61666,252,116,2444,48,30.23333,95.41767,73,73,3080,58,1161,191,9,9,113,0,0
"669","Syzygium jambos",894,12.939305,-76.471665,222,157,1836.5,60,48.325479,219.425721,96.3499999999999,125,2435.5,75,894,3,18,21,56,1,1
"670","Tabebuia cassinoides",66,-22.15,-42.4025,231,145.5,1411.5,44,10.9792325,9.49917249999999,69.5,81.25,1373.25,52.75,66,0,0,2,47,0,0
"671","Tabebuia roseoalba",189,-16.18694,-48.41667,240,168,1377,66,16.74313,29.483774,63.6,91.2,920.4,58.6,188,4,6,80,51,1,8
"672","Tabernaemontana catharinensis",516,-24.62247,-52.39474,211,196,1406.5,34,23.95019,18.38758,62.25,100.75,750.75,76,516,1,25,46,232,10,0
"673","Tabernaemontana laeta",144,-20.713195,-42.61861,226,164,1329.5,56,15.813258,11.491148,72.7,85.4,1474.6,49.55,144,4,9,10,100,0,0
"674","Sclerolobium denudatum",26,-23.594555,-46.75014,190,170.5,1514,45.5,2.315605,5.68979,64,50.25,1106.5,31.5,NA,NA,NA,NA,NA,NA,NA
"675","Tachigali paratyensis",35,-22.34545,-42.83333,213,160,1404,58,14.618761,9.805393,53.6,68.2,787.1,51.6,35,0,2,1,30,0,0
"676","Sclerolobium pilgerianum",12,-22.49472,-43.216675,223,167.5,1475,52,3.8211395,4.5686405,60.9,43.85,829.95,33.3,NA,NA,NA,NA,NA,NA,NA
"677","Talisia cerasina",188,-7.041665,-69.251665,256,124,2209.5,46,23.035306,39.1950505,47.6,82,1976.8,53,188,45,0,2,16,0,1
"678","Talisia coriacea",6,-7.58264,-49.89014,257,111.5,1603,46.5,20.3635975,29.57348,59,29,1138.25,51,6,2,0,0,3,0,0
"679","Tapirira guianensis",2393,-9.02278,-56.52217,248,130,1832,53,30.613048,40.24579,76,92,2638.4,67,2388,285,91,456,363,0,0
"680","Terminalia argentea",374,-16.487985,-48.55875,236,174,1409,75,11.015141,21.546884,60,60.35,854.45,48,373,11,15,233,22,0,19
"681","Terminalia catappa",616,8.5,-67.49069,256,136,1839,58,43.518685,256.088845,65.25,108.25,3100.75,85,616,7,6,5,29,0,0
"682","Terminalia glabrescens",228,-15.883335,-47.59972,226,172.5,1390.5,73,13.551095,20.6174525,72,84,1184.8,62.3,227,7,39,108,53,0,1
"683","Terminalia januarensis",18,-23.000295,-45.0607,200,172,1402,55.5,9.861814,7.2180185,69.9,46.6,1760.4,36.9,18,0,1,2,12,0,0
"684","Terminalia kuhlmannii",7,-18.78236,-40.43583,215,150,1156,52,6.748816,5.951305,51.2,61.8,402.2,56.8,7,0,0,1,6,0,0
"685","Tetrastylidium grandifolium",57,-19.92222,-42.34778,217,157,1610,43,12.626502,9.67533,73.8,82.4,1290,67,57,0,2,2,44,0,0
"686","Tetrorchidium rubrivenium",257,-5.83333,-67.96111,209,140,1630,43,38.055142,35.611166,136,103,2364.4,52,257,4,1,1,73,2,0
"687","Pleroma arboreum",57,-20.5175,-42.16389,205,161,1345,53,7.88952,6.230586,77.2,69.6,765,47.8,NA,NA,NA,NA,NA,NA,NA
"688","Tibouchina estrellensis",98,-20.96,-43.34625,198,173,1406.5,64,3.8325265,5.75385349999999,67.15,51.15,739.4,40.6,98,0,0,7,83,0,0
"689","Tocoyena sellowiana",101,-8.72056,-37.26389,251,121,1426,63,23.54639,14.07812,73,98,1312,76,101,4,25,2,48,0,1
"690","Toulicia laevigata",9,-20.44385,-43.31624,230,182,1260,81,7.804152,2.06488000000001,35.6,52.2,518.2,41.2,9,0,0,3,6,0,0
"691","Toulicia subsquamulata",7,-14.41666,-61.5422,246,184,1355,68,2.849658,6.74906499999999,11.5,26,522.5,4.8,7,1,0,1,0,0,0
"692","Tovomita glazioviana",15,-22.25,-42.83333,213,161,1409,50,8.596641,4.17352200000001,83.6,79.7,745.3,64.6,15,0,0,1,14,0,0
"693","Tovomita leucantha",11,-22.48222,-42.9125,220,154,1301,41,5.685205,3.41782500000001,30,71,433,52,11,0,0,0,8,0,0
"694","Tovomita paniculata",49,-22.5345,-43.51472,186,171,1419,62,4.5058,5.51523600000001,69.2,48,1157,41.4,49,1,0,2,46,0,0
"695","Trattinnickia ferruginea",2,-20.078165,-42.7297,206,190.5,1401,78.5,1.227249,1.21024799999999,1.79999999999995,15.3,239.4,13.5,2,0,0,1,1,0,0
"696","Trichilia casaretti",150,-22.45736,-43.31343,222,161.5,1275,43,12.9013085,11.907587,66.55,81.55,984.25,53.55,150,0,1,14,118,0,0
"697","Trichilia catigua",425,-23.3,-53.95444,215,195,1456,39,13.05189,18.279062,62.8,87,715,71,425,8,1,101,123,3,16
"698","Trichilia claussenii",264,-22.366665,-53.215,201.5,190,1366,55.5,15.026721,22.4549855,74.85,114.85,1178.7,80,264,0,0,50,90,10,3
"699","Trichilia elegans",828,-21.24828,-54.105,217,183,1453.5,43,27.654168,36.125305,90.65,115.65,1539.75,72.65,828,27,12,86,283,14,17
"700","Trichilia hirta",999,16.36667,-88.44861,242,170,1180,79,41.259609,64.883997,87.1999999999999,129.1,1890.6,76,999,6,93,41,75,0,4
"701","Trichilia lepidota",150,-14.77374,-40.205,239.5,126,1482.5,44,35.681128,26.7484565,79.65,90.55,1443.45,70,150,2,6,3,104,0,2
"702","Trichilia martiana",620,11.89166,-85.87514,249,141,1983,68,21.5911085,40.3799869999999,88,87,2675.6,65,619,23,0,2,15,0,0
"703","Trichilia pallida",1457,-1.09583,-72.88408,245,140,1898,51,41.973234,44.07668,74,100.2,2455,66,1457,91,1,117,153,0,9
"704","Trichilia pseudostipularis",57,-19.14861,-40.15639,238,145,1207,45,8.889204,6.282008,45.2,72.8,710.2,46.4,57,0,1,0,53,0,0
"705","Trichilia ramalhoi",28,-14.181945,-39.117625,238,120,1432,50,16.8970125,9.07060249999999,61.95,59.8999999999999,1263.45,65.5,28,1,4,0,19,0,0
