"","name","n","minlat","lat.05","lat.50","lat.95","maxlat","minlon","lon.05","lon.50","lon.95","maxlon","mintemp","temp.05","temp.50","temp.95","maxtemp","trangemin","trange.05","trange.50","trange.95","trangemax","minp","p.05","p.50","p.95","maxp","seasonpmin","seasonp.05","seasonp.50","seasonp.95","seasonpmax"
"312","Machaerium oblongifolium",68,-25.194444,-23.6629199,-22.2692687796814,-12.4121486,-4.097389,-67.25,-47.9376113,-42.866932,-39.38998625,-39.13,169,184,218.5,243,266,101,115,163,188.65,221,670,819.95,1360.5,1804,2517,18,19.7,55.5,89,99
"313","Machaerium paraguariense",109,-35.3869,-29.2767868,-25.268889,-15.6680002,-11.1,-64.9208,-57.8574216,-53.88,-47.156148,-39.75,159,165.6,211,251.8,258,134,159.4,199,230.6,322,576,1170.4,1531,1901.2,2989,8,12,28,78,84
"314","Machaerium pedicellatum",28,-23.266667,-22.97215295,-19.028514,-12.89563715,-8.3,-64.329444,-61.0087325,-40.7159305,-39.15021945,-36,196,201.4,232.5,241.95,254,115,115,150,194,247,574,740,1191,1482.55,1515,17,19.75,51.5,63.3,87
"315","Machaerium stipitatum",200,-30.933056,-27.66683325,-23.341604,-14.23820825,-9.25,-64.25,-54.715,-49.2719467484118,-41.169042,-36.41666,149,171,202,240,260,112,130.95,190,224.05,238,670,840,1399,1881.3,2148,8,11,39.5,85.05,99
"316","Maclura tinctoria",1424,-35.3869,-25.4072671,8.5418755,21.29058305,26.833333,-157.936,-98.90530285,-77.0974135,-40.975639,116.55,55,191,247,272,285,82,110,162,236.85,322,272,671,1350,2909.1,8032,9,23,66,105,122
"317","Macrothumia kuhlmannii",34,-20.8083,-20.75583345,-15.159167,-12.9008056,-11,-42.243611,-42.03097155,-39.5833315,-39.06655355,-37.966667,210,213.3,235,245.35,246,97,99.95,118.5,185.65,198,576,755.35,1204,1885.2,1994,14,16.65,29.5,81.8,88
"318","Macrotorus utriculatus",52,-23.623333,-23.3668209,-19.932222,-18.3685432,0.808056,-63.346944,-45.084167,-40.723472,-40.1873777,-39.7322,163,174,227.5,246,269,110,131.55,156,177.9,180,1076,1100.1,1237.5,2356.6,2525,31,39.65,52,62,67
"319","Magnolia dodecapetala",10,-22.756441,-21.6585427,-15.886668,-11.76626,-8.75,-54.916667,-51.81454205,-47.871271,-44.976667,-43.716667,185,189.95,208,231.5,245,149,150.35,159,193.35,201,1268,1320.65,1565,2169.5,2435,68,68.9,76.5,82.3,85
"320","Magoniella obidensis",7,-24.16651,-24.123757,-22.8832603957263,-19.2211631,-19.148333,-47.55755,-47.484785,-43.0084,-40.18779,-40.0722,186,192.9,230,241.5,243,112,117.7,151,171.7,172,840,940.5,1246,1792.3,1822,30,31.5,49,57,57
"321","Manilkara salzmannii",235,-23.896111,-19.5970599,-11.0925,-5.21016190000001,-0.616667,-47.683333,-44.917662,-37.937222,-34.9772388,-34.833889,172,214,247,267,274,86,91.4,115,155,183,456,759.1,1452,2288,2884,9,16,56,85.3,105
"322","Manilkara subsericea",105,-26.9120047872851,-25.58736,-21.798333,-18.4578218,-9.24451,-51,-48.6538093395145,-41.400278,-39.732222,-35.790345,171,186.2,232,247,248,103,121,143,176.6,221,832,917,1203,2048.8,2378,24,30.4,42,56.8,75
"323","Margaritaria nobilis",1484,-35.3869,-18.0941615,8.0633335,19.8951664,24.405556,-106.721111,-98.97469055,-77.1351465,-40.6737643,-34.863056,69,205,254,272,285,77,98.15,139,197.85,322,207,981.9,1849,3643.1,6861,9,18,58,103,123
"324","Marlierea dimorpha",5,-23.07,-22.69,-20.7636,-18.767369,-18.593333,-55.42,-53.33,-41.5331,-39.80013,-39.732222,174,184.4,226,242.4,243,131,133.8,178,185.2,186,1148,1158.4,1329,1438.4,1444,38,39.4,51,66.4,67
"325","Marlierea excoriata",156,-29.446933,-27.1011763040952,-19.3481945,-10.33415,-7.824167,-51,-49.2281616160274,-40.7986935,-36.461725,-34.947778,116,164,224,254,257,86,97,154,186.5,204,696,1000.5,1454,2058.75,3099,10,18,53,79.75,88
"326","Marlierea obscura",95,-26.92135,-26.1202383380926,-22.970603,-12.5353336,-8.201389,-51,-48.8959917,-44.816944,-39.1278331,-36.389167,166,174.1,213,236.5,246,98,125.5,169,192,204,696,967.9,1613,2419.7,2525,10,25,46,84.3,87
"327","Marlierea obversa",44,-21.011111,-20.3953607,-18.423889,-14.63287,-12.166667,-40.833889,-40.5282438,-39.7220835,-39.0053197,-37.966667,210,215.45,241,245.85,247,97,106.15,129,145.85,155,1012,1105,1270.5,1743.45,1994,9,10,35,51,58
"328","Marlierea silvatica",50,-30,-28.6377498,-25.7073847194899,-19.82148605,-15.15,-54,-49.74799995,-48.7515663632115,-40.43191675,-39.083333,158,165.45,189.5,240.55,242,107,143.35,180,199.55,211,1148,1206.4,1544.5,2107.85,2436,5,18,30,63,71
"329","Marlierea sucrei",23,-19.887222,-19.7559696,-15.86,-14.8211107,-14.416667,-40.795833,-40.5139192,-39.385278,-38.8925278,-38.866667,212,218,240,245,246,97,102.5,114,154,164,1112,1117.5,1240,1884.9,2064,9,9,21,57.1,59
"330","Marlierea tomentosa",129,-27.527,-27.0074444,-23.590556,-14.3,-2.883333,-59.966667,-49.1022776,-46.614444,-39.075664,-38.014718,144,171,212,242.6,272,96,107.8,169,193.6,221,591,1105.4,1722,2503.6,2582,14,21.2,43,61.6,88
"331","Martiodendron mediterraneum",92,-22.543333,-21.05980575,-7.0352,-4.113056,-1.5333,-69.11666,-68.1480725,-44.652639,-41.0439721,-35.5,218,231.55,261.5,270.45,277,108,140.75,157,167,188,729,906.75,1201.5,1945,2114,18,50.75,78,105,109
"332","Matayba grandis",9,-23.58333,-23.336662,-14.755833,2.9466668,5,-62.98,-61.774664,-43.26666,-38.245389,-37.586389,174,188,244,270.4,272,102,102.8,109,167.4,171,1339,1408.6,1723,2571.4,2793,21,21,44,54.2,57
"333","Matayba guianensis",865,-30,-22,-14.55,5.6625,10.125,-76.940935,-69.036664,-50.001111,-39.0866664,-34.820556,159,204,243,273,284,82,102,158,196,213,576,985.6,1563,2791,8150,8,30.2,69,86,106
"334","Matayba juglandifolia",61,-28.926667,-25.3107843549497,-21.838889,-10.208056,6.58027,-76.316667,-59.407222,-44.656667,-40.8392046895446,-38.35,147,164,189,233,250,97,113,174,191,197,720,1237,1501,2405,2956,17,33,56,86,87
"335","Matayba sylvatica",62,-26.027222,-22.8944596304001,9.06041,9.1738525,17.21666,-94.28333,-80.67233,-79.65597,-43.00042,-39.988417,183,206.15,264,269,283,83,89,100.5,170.8,194,1219,1278.4,2473,3283.55,4295,9,37.05,56,72.7,86
"336","Maytenus ardisiaefolia",11,-24.562306,-24.448368,-22.494833,-15.8151753826127,-15.2970177652254,-48.106861,-48.0846655,-43.002639,-39.1042606318703,-39.0751882637406,116,142,222,241,243,109,111.5,173,189,194,1483,1491,1595,2264,2317,10,15,54,70,72
"337","Maytenus brasiliensis",77,-24.517778,-24.16326,-19.951667,-15.043667,-14.466667,-48.669722,-48.22388,-40.525,-39.1149242,-39.0751882637406,163,176.4,227,243,247,98,107,149,187.4,195,838,1056.2,1259,1716.2,1874,10,17,48,62.8,81
"338","Maytenus cestrifolia",29,-24.5856,-24.1141122,-20.893889,-6.32536880000003,3.85,-74.366667,-61.875942,-43.2076685470805,-39.6961044,-39.017222,75,128,203,244.8,261,99,100.2,159,192.6,194,1081,1135,1405,2504,3049,17,22.8,51,70.4,73
"339","Maytenus communis",25,-24.053889,-23.9497312,-22.6546564621181,-19.9202778,2.6667,-74.16667,-47.9133864,-43.2,-40.583956,-40.530278,147,176.6,209,233,259,121,127,162,189.4,194,915,1133.2,1426,1935.2,3161,34,35,48,72.8,78
"340","Maytenus evonymoides",162,-35.3869,-26.87141635,-23.54875,-18,-2.737333,-64.9208,-57.52956985,-48.71875,-41.7958754,-38.570833,110,147.1,181,232.9,269,90,154.1,180,201.95,322,543,1138.65,1446,1905.55,2514,9,21.1,48,84,95
"341","Maytenus gonoclada",344,-28.805,-27.1799583,-23.1833315,-13.262319,-4.285278,-54.578378,-49.8109232263138,-46.7705555,-41.2968608,-38.5,131,163,190,228,251,99,150,175,197,221,627,937,1492,2188,2815,11,24,52,87,95
"342","Maytenus longifolia",32,-22.6546564621181,-21.6918058,-19.9230555,-19.44472375,-19.247222,-42.3918119950037,-42.0958471,-40.5823615,-40.4685693,-40.325556,181,196.4,205.5,238.25,243,143,146.75,156,166.7,193,1101,1141.3,1301,1321.35,1365,45,47.55,52,60.6,71
"343","Maytenus obtusifolia",208,-26.773303037119,-22.9674027,-15.5870955,-4.2341253,18.8,-100.38305,-44.55675115,-39.799694,-35.1840693,-34.824444,170,206,241,255.65,275,89,96.7,129,158.3,229,458,769.35,1254.5,1944.1,3211,9,28.35,47,89.9499999999999,114
"344","Maytenus robusta",107,-28.805,-27.2658614,-23.59,-13.6177332,-1,-51.716389,-49.668998,-47.632833,-41.4071393,-40.530278,163,168.3,208,235.4,266,107,147,174,196.7,209,860,1138.6,1538,2522.3,2755,20,26,46,85.7,94
"345","Maytenus samydaeformis",4,-22.6546564621181,-22.6389579928004,-22.55,-22.52166695,-22.516667,-43.266667,-43.2616669,-42.8125724975018,-42.3279387492506,-42.316667,188,193.1,226.5,231,231,143,143.3,153.5,169.65,171,1105,1106.8,1493.5,1976.25,1995,45,45.3,50,54.7,55
"346","Maytenus schumanniana",108,-26.100278,-25.48629155,-23.339028,-19.1136553,-9.320278,-51,-48.8280539,-44.8454445,-40.34102775,-39.882778,158,169,212,241.65,247,131,143.35,169.5,188,204,459,1150.8,1501,2405,2594,27,38.35,48,73.25,92
"347","Melanopsidium nigrum",80,-23.048611,-22.93895835,-19.5334221118272,-14.09853165,-13.117222,-52.2725,-43.1089567090198,-40.3094445,-39.0408285,-38.766944,168,213.9,241,247,249,97,98,133,165.3,183,920,968.75,1181.5,1892.1,2363,10,11,42,59.15,92
"348","Melanoxylon brauna",122,-24.800417,-22.6764028,-16.333333,-11.53339875,-10.0002,-47.9298726661488,-44.2801108,-41.2500055,-37.72016665,-36.16,184,190.25,221,245.95,254,96,107.1,155.5,192.95,197,530,675.45,1247,1844.6,2288,10,17,57,87,89
"349","Meriania glabra",30,-23.435126,-23.3702976,-22.6005555,-18.6258315,-12.18306,-47.91666,-45.08264795,-43.274444,-42.6468192,-41.99722,159,170.15,211,232.1,233,131,133.7,164.5,177,190,620,1246,1597,1924.45,2525,33,33,55.5,72.85,84
"350","Metrodorea nigra",143,-25.4807848457141,-24.6757497,-22.7238479763856,-11.91575,-3.83,-63.05,-52.8816664,-47.6492,-39.580333,-34.950278,171,184.2,212,244,273,95,117.1,183,197,209,766,1108.9,1331,2244.4,2664,20,25,56,78,92
"351","Metternichia princeps",5,-22.83333,-22.4900528,-14.133333,-11.7278332,-11.391111,-42.25,-42.233332,-41.341944,-41.0134998,-40.983333,216,218.4,232,236,236,123,126.8,146,161.2,162,579,605.4,771,989.2,1002,35,38.2,67,88.2,89
"352","Mezilaurus navalium",4,-22.588055,-22.5807218,-22.5106935,-19.4930318,-18.965528,-54.824389,-53.1209806,-43.445,-42.98887505,-42.9125,183,183.45,198,238.9,244,166,166.15,170,178.95,180,1487,1503.2,1659,1728.1,1729,58,58.15,59,59.85,60
"353","Miconia albicans",2093,-25.4324846429367,-22.7195393905542,-12.433333,16.9088878,22.37,-105.231111,-88.7543322,-49.4639041407771,-36.4758198,-34.820556,73,189,235,267,283,83,103,154,194,231,21,910,1526,2984.2,5031,9,34,63,88,124
"354","Miconia brasiliensis",32,-27.1022062163807,-25.19188895,-22.9051464119077,-19.90891185,-2.78222,-79.22333,-48.9770291904861,-43.262639,-40.59141185,-40.5375,51,148.1,184,233,237,100,131,163,182.25,190,916,1210,1671,1918.8,1955,24,30.5,54,63,73
"355","Miconia calvescens",629,-36.15694,-23.07186,-14.082806,10.3913332,21.3167,-157.783,-84.0740004,-67.56666,-35.8408532,173.91684,66,174.8,233,263,281,90,104,147,205.2,282,158,945.6,1811,3560,4754,11,14,53,88,113
"356","Miconia chartacea",173,-27.6495142122017,-27.0287666,-18.3665,-11.3852778,-10.396944,-60.0304,-49.1840552,-43.394514,-39.4740004,-37.1223,140,172,204,240.8,272,88,112.2,163,185,205,676,841.8,1473,1860,2564,10,22,59,84.4,94
"357","Miconia cinnamomifolia",256,-29.1181277655949,-27.0930515540952,-22.289028,-12.929861,14.6667,-74.14,-49.23020825,-43.3635845,-39.63874975,-34.916667,144,173.5,212,247,268,92,109,165,191.25,202,576,1064,1393,2238.25,2844,10,22.75,47,79.25,87
"358","Miconia cubatanensis",214,-29.448672,-27.99,-22.489999,-13.1220693,-11.333333,-61.84,-49.425595,-47.8083335,-41.2119286,-39.016667,151,167,196,227,258,97,151.65,170,193,207,630,886,1560,2335.95,2755,9,22,54.5,87,90
"359","Miconia holosericea",568,-23.4341654154965,-17.965,-2.714028,16.5959995,52.249265,-104.906389,-88.92153745,-58.6833315,-37.42331155,5.603418,92,216,250.5,273,284,85,100,125,193,224,481,1117,1976,3313,5194,9,20.35,53,80,108
"360","Miconia hypoleuca",217,-22.623056,-22.3991106,-10.116194,6.357874,10.63,-76.48,-66.36902,-39.8589,-35.0440558,-34.866667,108,211,242,269,278,90,96.8,111,147,173,576,1042.2,1615,2796.2,4139,9,14,44,65,87
"361","Miconia latecrenata",325,-29.560833,-27.9931112,-22.544722,-14.5493872,3.13333,-58.53333,-49.5727776,-44.015167,-40.1663834,-39.254089,140,164,197,233,265,108,126,170,195,215,773,1120.2,1428,2194,2849,9,17.2,51,78.8,89
"362","Miconia prasina",1931,-24.28333,-20.311111,4.45,18.3165025,23,-102,-88.896111,-65.83333,-37.23675,147.09068,35,195.5,245,271,286,78,98,121,173.5,269,361,1112.5,2060,3516.5,7407,9,19,49,77,113
"363","Miconia pusilliflora",497,-35.3869,-27.9178334,-23.429444,-15.1736088,-2.058889,-64.9208,-54.3454584,-47.5501740826031,-39.6866666,-35.854478,117,151,198,241,272,101,126,177,226.2,322,576,1123.6,1553,2391.4,2815,8,17.8,44,74,89
"364","Miconia sellowiana",306,-30.040001,-28.78312475,-23.537917,-15.87760425,-11.125714,-52.721417,-50.8378545,-48.4731165,-41.812569,-40.47,110,156,181,212.75,265,142,155,181,203,221,1150,1272.75,1533,1823.75,2384,8,16.25,51,83.75,88
"365","Miconia staminea",48,-35.3869,-28.1277752,-22.7141288032158,-9.5004529,-9,-64.9208,-57.917285,-51.7147235,-42.25,-39.823889,154,178.5,230.5,247.6,251,128,137,191.5,232,322,576,1084.05,1485,2414.35,2443,13,20.35,44.5,77.25,80
"366","Micropholis compta",1,-14.499722,-14.499722,-14.499722,-14.499722,-14.499722,-39.115,-39.115,-39.115,-39.115,-39.115,235,235,235,235,235,98,98,98,98,98,1874,1874,1874,1874,1874,17,17,17,17,17
"367","Micropholis crassipedicellata",44,-24.071111,-23.9032914891617,-19.503653,-13.7332476,-12.166667,-47.961667,-46.753783552833,-40.5620835,-39.039014,-37.966667,147,168.6,228.5,244.85,246,96,102.45,143,172.7,190,933,1126.2,1491,2033.4,2493,9,10,45.5,60.85,73
"368","Micropholis gardneriana",156,-24.141667,-20.32312525,-13.6249965,-0.04583475,7.112222,-78.31666,-67.3875,-43.4040835,-37.92027775,-36.988611,141,195.75,239.5,268.25,282,92,102,153.5,189.75,202,576,766,1515,2052.75,2928,10,10,61,86,92
"369","Micropholis guyanensis",718,-24.141667,-15.1881941,-1.45904,18.08611955,18.392458,-82.1667,-77.299135,-66.162495,-39.71357765,-38.971167,133,208,257,272,283,72,102,115,184.15,215,735,1324,2468,3394.5,7158,9,16,42,74.15,88
"370","Mimosa bimucronata",267,-35.3869,-29.56575,-22.875,-5.23705550000003,25.175621,-103.31675,-57.7677462278156,-47.929444,-38.9289502459718,151.2167,147,176,209,251.7,278,88,107,178,233.7,322,576,1058.3,1455,2113.2,2537,5,10,44,87,107
"371","Moldenhawera floribunda",31,-20.932222,-20.6686945,-14.8,-12.3738945,-12.166667,-54.841444,-50.6814585,-39.301111,-37.9801,-37.966667,195,205,239,247,252,96,100,116,186.5,191,692,1045,1348,2028.5,2288,14,16.5,48,75.5,89
"372","Moldenhawera polysperma",21,-22.763257238817,-22.725925,-22.533333,-21.727778,-21.298889,-44.087778,-44.08777,-43.0407567361808,-42.054167,-41.090555,157,189,220,232,233,144,145,168,187,192,990,1101,1499,1884,1884,46,46,54,70,70
"373","Mollinedia elegans",112,-30.019139,-29.62006935,-25.270278,-22.5904374,-20.291389,-52.79111,-51.3879619051062,-49.1276535954174,-45.5505281,-40.519444,146,154,179.5,209,218,149,165,183,203.8,210,1202,1276.1,1571,2092.3,2100,8,9,30,67.45,75
"374","Mollinedia glabra",61,-22.930278,-22.88,-19.9075,-16.5,-12.833333,-43.883333,-42.999722,-40.48725,-39.296111,-39.083333,164,200,235,245,245,100,118,146,173,187,861,1050,1202,1441,2005,15,29,50,66,78
"375","Mollinedia lamprophylla",13,-23.366667,-23.3665002,-19.139722,-9.24333220000002,-0.43333,-77,-57.8505002,-42.25,-40.5934448,-40.485278,174,174,229,241.6,247,112,123.4,162,191,191,1083,1093.8,1188,2455.6,3349,17,27.8,60,82.8,93
"376","Mollinedia lanceolata",120,-25.786525,-16.40047135,-12.95833,-1.4038265,8.83333,-82.46666,-78.009345,-68.9568825,-63.566455,-39.066667,65,151.95,205.5,256,263,101,113.85,144.5,194,221,496,872.75,1681,2989.25,3631,10,22.8,55,67.25,80
"377","Mollinedia luizae",4,-25.0205,-25.01992505,-24.5284835,-22.731045,-22.5,-47.916389,-47.916389,-47.7485945,-43.04962,-42.25,174,181.8,226,231.1,232,144,148.2,172,172.85,173,1101,1211.1,2132,2429,2429,45,45,46,47,47
"378","Mollinedia oligantha",40,-24.448333,-23.65343015,-15.39375,-3.17,-1.65,-79.33,-78.36683365,-41.759722,-35.9331635,-35.87467,140,170.25,216.5,248.1,263,101,105.9,140.5,191.05,194,991,1105,1509,2104.45,2799,10,14,51,85.9999999999999,105
"379","Mollinedia salicifolia",13,-24.18,-23.6673336,-22.2857503167405,-18.5090556,-16.411389,-47.644444,-46.0987774,-42.5,-40.3370556,-40.047222,163,163,200,222.4,229,142,147.4,170,180,180,1052,1139.6,1395,1725,1725,26,39.2,52,67,67
"380","Mollinedia schottiana",1,-8.166,-8.166,-8.166,-8.166,-8.166,-35.5834,-35.5834,-35.5834,-35.5834,-35.5834,224,224,224,224,224,121,121,121,121,121,727,727,727,727,727,60,60,60,60,60
"381","Mollinedia uleana",123,-28.529167,-27.45,-24.931111,-12.0853056,-1.5,-78.5,-71.105,-48.8663,-43.422,-39.418056,136,163.2,186,227,263,107,144.8,178,193.8,221,794,1207.3,1618,2135.5,3438,21,22,34,63.9,88
"382","Mouriri arborea",18,-22.48222,-21.12316605,-19.95375,-13.7205137,-12.45,-42.9125,-41.881875,-40.541667,-39.93340945,-39.7322,191,198.65,224,245.3,247,129,130.7,147.5,176.95,188,613,624.9,1236,1369.75,1595,38,41.4,51,76.45,79
"383","Mouriri glazioviana",50,-24.715,-23.80808315,-15.9459725,-11.594292,-9.938611,-60.81277,-55.75641305,-43.5606205,-40.81865285,-39.003333,188,196.15,214,260.3,272,108,136.35,170.5,187,193,667,861.15,1348,1748.85,1814,10,46,76,90,92
"384","Myrceugenia miersiana",127,-29.5,-29.0334446,-25.2099799686424,-15.1823534,-12.83,-52.560639,-51.5422919,-49,-39.5766846,-39.3417,116,140.3,170,215,236,108,116,180,208.1,218,851,1222,1622,2057.1,2241,8,10.3,29,73.7,88
"385","Myrceugenia myrcioides",262,-29.99,-28.13440235,-25.3744,-22.4599999,-17.1,-53.6403059042989,-50.5835909766705,-48.858861,-43.2115490197265,-40.35,125,140.05,176,221.95,238,131,155.1,179.5,202.9,223,1151,1331.25,1643.5,2235.15,2849,8,15,35,64,78
"386","Myrcia anacardiifolia",92,-29.379167,-28.7292637,-25.5313854269653,-21.1304998,-10.779865,-65.346537,-50.06104205,-48.6570835,-42.9953173,-41.933333,147,166,180,226.45,267,151,154.55,179.5,203,209,966,1240.35,1548,2040.15,2312,10,17,37,73,83
"387","Myrcia anceps",25,-22.9,-22.684,-20.3721180444895,-11.4502222,-9.321111,-64.677777,-60.5191112,-42.347778,-40.4800112,-40.441944,184,185.8,227,257,262,138,139.6,153,183.8,191,1101,1130.2,1314,1862,1954,39,43,51,83.8,88
"388","Myrcia guianensis",2342,-30.85,-25.258065,-13.625139,5.4695,19.63,-79.06666,-67.8991665,-47.9552775,-36.2963045,-34.824717,61,169,233,269,286,76,102,157,196,256,334,797.05,1523,2517.2,7913,8,22,62,88,119
"389","Myrcia hexasticha",10,-25.63,-25.6251625,-24.7,-22.504081,-22.48222,-51,-49.902,-47.856261,-42.3477879,-42.347778,183,193.35,211.5,231,231,149,149,162,190.95,204,1156,1156,1825.5,2252.95,2383,27,32.4,43,54.5,59
"390","Myrcia ilheosensis",204,-29.905556,-26.3254717,-18.9247165,-12.16950035,-10.3,-53.9125,-48.6605759173189,-41.3430555,-39.0000417,-37.2081,163,184.05,226,245,247,96,100.45,149.5,174,221,580,829.8,1529,2342.75,2738,5,12,41,61,94
"391","Myrcia laxiflora",23,-23.641944,-23.326667,-22.5088534048423,-20.2923334,-19.931389,-46.614167,-44.795,-43.1784660501561,-40.546667,-40.519444,147,149.1,208,230,231,131,149,162,190,194,1004,1210.8,1499,1906,2317,36,40.1,54,72.9,73
"392","Myrcia multiflora",727,-35.8156,-27.2303054,-16.68333,-1.83933242779625,10.65,-79.131944,-65.7422911,-48.45,-36.55666,-34.8627216492857,42,169.3,229,267,275,91,106.3,164,206.7,276,533,848.2,1487,2429,4572,8,19,61,88,109
"393","Myrcia pubipetala",203,-29.647778,-28.3306389,-23.625833,-11.6789449404312,0.55,-73.77,-55.795,-47.916667,-40.5585004,-39.083333,147,169.1,202,255,273,97,131.5,174,198.9,211,841,1245.1,1578,2434.4,3143,8,18.1,45,79,84
"394","Myrcia spectabilis",258,-29.07,-27.36683365,-23.6816665,-9.15889320000001,-7.789444,-50.9125,-49.23020835,-46,-35.928765,-34.943889,144,166,202,242.15,256,92,112,169,187,203,861,1149.25,1637.5,2493.45,2849,10,22,44,63,76
"395","Myrcia tenuivenosa",53,-28.08,-25.4996744721448,-22.25,-9.2441868,-8.553611,-49.12,-48.8019067590052,-42.9125,-36.4311252,-35.146667,147,163.6,203,230.8,246,91,126,162,188.8,192,1114,1238,1403,2214.8,2412,22,30.6,52,72.4,85
"396","Myrcia tijucensis",85,-29.480833,-29.4306664,-24.041111,-19.9249442,-15.15,-50.174444,-49.9213334,-47.876944,-40.6033334,-39.083333,147,165,194,228.6,242,107,150.6,171,193,202,1119,1264.2,1575,2436,2525,8,10,45,64.8,73
"397","Myrcia vittoriana",150,-23.046111,-22.4891388,-18.6041665,-13.992432,-2.814361,-60.468861,-42.86587485,-39.7356945,-38.966667,-34.88,168,205.45,242,247,273,90,97,130,162.55,185,1036,1100,1309,2342,2547,9,10,38,58.55,72
"398","Myrciaria disticha",16,-22.5309,-22.507725,-22.367361,-19.67249975,-19.066667,-43.45,-43.1188,-42.4290295,-40.53256925,-40.530278,168,171.75,191.5,224.5,232,144,147.75,166,177.25,193,1101,1188.75,1447.5,1742.25,1785,47,47,60.5,71.25,87
"399","Myrciaria glazioviana",40,-27.613611,-26.9049719,-22.558611,-7.71855555000001,-3.903333,-49.089722,-48.54052765,-43.0333315,-35.175833,-34.979167,171,180.65,206,243.2,251,88,98,163,188.45,200,796,889.1,1360.5,1878.9,2193,16,25,56,79.45,89
"400","Myrciaria guaquiea",1,-13.944833,-13.944833,-13.944833,-13.944833,-13.944833,-40.109417,-40.109417,-40.109417,-40.109417,-40.109417,212,212,212,212,212,117,117,117,117,117,861,861,861,861,861,32,32,32,32,32
"401","Myrciaria tenella",203,-30.980833,-29.8930834,-22,-0.8759495,19.71861,-76.8333,-64.607,-49.068056,-38.3905555,-35.091944,140,160.2,212,269.9,280,91,111,174,216,248,637,899.8,1430,2415,2796,9,11,52,91.5999999999999,102
"402","Myrocarpus frondosus",135,-35.3869,-28.080999,-23.3144438072578,-14.3576351,-4.546028,-70.68333,-68.661693,-49.86,-39.1178262,-37.0033,144,167,200,242.3,260,107,117.4,189,226.3,322,576,1135.8,1585,1983,3255,8,10,39,72.3,87
"403","Myrsine hermogenesii",55,-29.4475,-28.5814723,-23.4339,-15.1770832,-14.705833,-49.920833,-49.76062,-45.084167,-39.3383607,-39.020278,163,167.4,200,227.6,244,104,113.7,167,192.6,207,1105,1236.1,1604,2279.8,2594,10,18,45,60.3,62
"404","Myrsine parvula",156,-35.3869,-30.6424305,-25.713194,-21.7194445,-19.906111,-64.9208,-58.02375,-51.1046266809408,-42.81333325,-40.553056,129,157.25,189.5,229,241,152,160.75,198,236.75,322,576,1176.25,1483,1921,2605,8,9,26,61.75,78
"405","Myrsine squarrosa",20,-29.065,-27.95666635,-21.871111,-17.85666665,-13.233333,-49.964444,-48.926569,-43.9580555,-41.9092359,-41.9,129,129,176.5,196.3,202,160,163.8,176,192.1,194,984,1278.5,1632,2098,2098,11,24.3,71,84.05,85
"406","Myrsine umbellata",962,-35.3869,-28.07545835,-21.9401555,-12.45,5,-78.1869,-63.3291635,-47.993333,-39.1598018,-35.216667,110,164,202,246,269,96,110.05,178,214.95,322,574,889,1441,1928.9,3517,5,14,52,83.9499999999999,95
"407","Naucleopsis oblongifolia",99,-22.6908,-21.1,-3.946667,2.613975,3.719444,-78.26666,-76.202848,-72.341667,-39.7173133,-39.133333,178,209.7,258,268.1,270,100,107.9,115,173.2,189,576,1215.4,2700,3273,3622,13,17,25,59,87
"408","Nectandra cissiflora",310,-23.625833,-21.8429029,-14.1885835,9.444748,18.585,-95.07,-83.7832475,-68.727682,-47.4934581,-40.626944,85,155.9,225,263,275,91,109.45,155,197,215,25,1005.95,1577.5,3669.8,6800,14,19,56,81,121
"409","Nectandra leucantha",56,-29.07,-27.18,-25.235361,-15.78249975,16.300139,-88.898742,-49.95479175,-48.7569335,-42.0249445,-40.73,149,172.75,198.5,232.75,251,110,142,178.5,193.5,204,1101,1343,1645,2469.75,2878,14,22,40,75.75,89
"410","Nectandra nitidula",80,-27.15,-23.3774481,-21.118472,-12.7958472,-7.02083,-70.02222,-48.4312383448757,-44.6469445,-39.766667,-39.533333,145,160,197.5,240.15,257,108,115,182,194,210,532,638.25,1413,1896.2,2488,20,42.9,68.5,86.05,87
"411","Nectandra oppositifolia",335,-30.101167,-28.352778,-23.330333,-0.764666599999999,18.266667,-79.62361,-74.4969166,-47.742333,-40.5843337,-39.8325,139,168,201,253,275,92,113,175,194,221,698,1103.8,1503,2584.8,5940,5,16.7,45,82.6,91
"412","Nectandra puberula",125,-29.316944,-28.3716718167945,-24.962222,-19.098822,1.616389,-76.104444,-49.9480556,-48.717361,-42.08686,-39.0142848699912,144,161.2,181,233.8,246,97,143,176,197,224,866,1156.2,1555,1852.2,2457,11,20.2,35,70,76
"413","Nectandra reticulata",571,-26.369833,-20.6187371171131,1.59059,17.268611,21.441331,-103.16,-94.665,-76.96666,-42.675682,-34.91,25,149.5,225,263,285,88,105,141,201,255,496,956,2122,3974.5,5144,11,18,51,87,107
"414","Neomitranthes amblymitra",4,-37.8525,-35.740125,-23.07,-11.1448065,-9.16389,-74.37556,-73.9253095,-58.846945,-42.4525,-41.77,70,84.4,197.5,259.6,265,140,140.75,152,238.05,252,1130,1169,1555,2679.65,2849,37,37.6,41.5,68.35,73
"415","Neomitranthes glomerata",39,-27.6495142122017,-27.1959392,-24.111389,-13.039233,-8.187222,-52.996667,-51.3679725,-48.5097443939043,-38.7435218,-36.401944,147,164.7,200,226,246,101,131.8,177,192.8,211,681,1147.8,1613,2167.7,2405,9,22.9,41,65,73
